rpt_rec_num,prvdr_num,npi,prvdr_ctrl_type_cd,fy_bgn_dt,fy_end_dt,rpt_stus_cd,facility_name,address,city,state,zip,certifier_name,certifier_printed_name,certifier_title,certifier_date
1441243,235433,,5,01/01/2024,12/31/2024,2,GREENFIELD REHAB AND NURSING CENTER,3030 GREENFIELD ROAD,ROYAL OAK,MI,48073,ROBERT SHARON,ROBERT SHARON,CHIEF FINANCIAL OFFICER,04/28/2025
1441244,245164,,6,01/01/2024,12/31/2024,2,NEW BRIGHTON A VILLA CENTER,825 FIRST AVENUE NW,NEW BRIGHTON,MN,55112-0000,MICHAEL ASCHENDORF,MICHAEL ASCHENDORF,CFO,05/30/2025
1441245,245492,,6,01/01/2024,12/31/2024,2,RICHFIELD A VILLA CENTER,7727 PORTLAND AVE SOUTH,RICHFIELD,MN,55423-0000,MICHAEL ASCHENDORF,MICHAEL ASCHENDORF,CFO,05/30/2025
1441246,245514,,6,01/01/2024,12/31/2024,2,MONARCH HEALTHCARE-MALA STRANA,1001 COLUMBUS AVENUE NORTH,NEW PRAGUE,MN,56071,MICHAEL ASCHENDORF,MICHAEL ASCHENDORF,CFO,05/28/2025
1441247,245596,,6,01/01/2024,12/31/2024,2,SOUTH SHORE CARE CENTER,1307 SOUTH SHORE DRIVE,WORTHINGTON,MN,56187,RON RATNER,RON RATNER,CFO,05/27/2025
1441248,285058,,6,01/01/2024,12/31/2024,2,EMERALD NURSING AND REHAB MERCY,7410 MERCY RD,OMAHA,NE,68124,,,,
1441250,335644,,4,01/01/2024,12/31/2024,2,BRONX HARBOR HEALTH CARE COMPLEX  IN,2000 EAST GUN HILL ROAD,BRONX,NY,10469,RALPH ZIMMERMAN,RALPH ZIMMERMAN,CFO,05/07/2025
1441251,345089,,6,01/01/2024,12/31/2024,2,WALNUT COVE HEALTH & REHAB CTR,511 WINDMILL STREET,WALNUT COVE,NC,27052,THOMAS GOLDIE,THOMAS GOLDIE,DIRECTOR OF REIMBURSEMENT,05/13/2025
1441252,355059,,2,07/01/2024,06/30/2025,1,MISSOURI SLOPE LUTHERAN CARE CENTER,2425 HILLVIEW AVENUE,BISMARCK,ND,58501,,,,
1441254,355089,,1,07/01/2024,06/30/2025,2,GOOD SAMARITAN SOCIETY-PARK RIVER,301 S HWY 12B,PARK RIVER,ND,58270-4132,,JOEL FLUIT,CFO,
1441255,355093,,1,07/01/2024,06/30/2025,2,GOOD SAMARITAN SOCIETY-BOTTINEAU,725 10TH ST E,BOTTINEAU,ND,58318-1899,JOEL FLUIT,JOEL FLUIT,CFO,09/29/2025
1441256,355128,,2,07/01/2024,06/30/2025,1,MISSOURI SLOPE LUTHERAN CARE CENTER,4916 NORTH WASHINGTON STREET,BISMARCK,ND,58501,,,,
1441258,365527,,4,01/01/2024,12/31/2024,2,ARBORS AT SPRINGFIELD,1600 ST PARIS PARK,SPRINGFIELD,OH,45504,STACEY ROGERS,STACEY ROGERS,CFO,05/08/2025
1441259,365674,,4,01/01/2024,12/31/2024,2,ARBORS AT MINERVA,400 CAROLYN COURT,MINERVA,OH,44657,STACEY ROGERS,STACEY ROGERS,CFO,05/08/2025
1441260,365720,,4,01/01/2024,12/31/2024,2,ARBORS AT STOW,2910 LERMITAGE PLACE,STOW,OH,44224,STACEY ROGERS,STACEY ROGERS,CFO,05/08/2025
1441264,395646,,4,01/01/2024,12/12/2024,2,OAK HILL HEALTHCARE & REHAB,827 GEORGES STATION ROAD,GREENSBURG,PA,15601,ARMANDO FORTUNATO,ARMANDO FORTUNATO,CFO,05/30/2025
1441265,395711,,4,01/01/2024,12/31/2024,2,ELKINS CREST HEALTH & REHAB LLC,265 TOWNSHIP LINE ROAD,ELKINS PARK,PA,19027-2221,KEVIN MANUEL,KEVIN MANUEL,CHIEF ACCOUNTING OFFICER,05/20/2025
1441266,425095,,5,01/01/2024,12/31/2024,2,PEACHTREE CENTER,1434 N LIMESTONE STREET,GAFFNEY,SC,29340,,,,
1441267,425110,,4,01/01/2024,12/31/2024,2,STARLING HEALTHCARE  INC.,921 BOWMAN ROAD,MOUNT PLEASANT,SC,29464,BRADEN WISCOMBE,BRADEN WISCOMBE,ADMINISTRATOR,05/19/2025
1441268,445270,,10,07/01/2024,06/30/2025,2,TN STATE VETERANS HOME-MURFREESBORO,345 COMPTON ROAD,MURFREESBORO,TN,37130,ADAM FLEMING,ADAM FLEMING,FINANCE DIRECTOR,10/17/2025
1441270,445484,,10,07/01/2024,06/30/2025,2,TN STATE VETERANS HOME-KNOXVILLE,ONE VETERANS WAY,KNOXVILLE,TN,37931,ADAM FLEMING,ADAM FLEMING,FINANCE DIRECTOR,10/17/2025
1441271,445524,,10,07/01/2024,06/30/2025,2,TN STATE VETERANS HOME-CLARKSVILLE,250 ARROWOOD DRIVE,CLARKSVILLE,TN,37042,ADAM FLEMING,ADAM FLEMING,FINANCE DIRECTOR,10/17/2025
1441272,445543,,10,07/01/2024,06/30/2025,2,TSVH - CLEVELAND,1940 WESTLAND DR. SW,CLEVELAND,TN,37311,ADAM FLEMING,ADAM FLEMING,FINANCE DIRECTOR,10/17/2025
1441277,505269,,6,01/01/2024,12/31/2024,2,VANCOUVER SPECIALTY REHAB CARE,1015 NORTH GARRISON ROAD,VANCOUVER,WA,98664,CHARLIEN LYNCH,CHARLIEN LYNCH,ADMINISTRATOR,04/25/2025
1441278,505369,,6,01/01/2024,12/31/2024,2,REGENCY AT NORTHPOINTE,1224 E. WESTVIEW COURT,SPOKANE,WA,99218,ANDREW RAPP,ANDREW RAPP,CHIEF FINANCIAL OFFICER,05/29/2025
1441279,515160,,4,01/01/2024,12/31/2024,2,CRESTVIEW MANOR,199 COURT STREET,JANE LEW,WV,26378,,,,
1441282,675611,,11,07/01/2024,06/30/2025,1,ALICE BRANCH HEALTHCARE LLC,550 E ANN ARBOR,DALLAS,TX,75216,MAX EDGINTON,MAX EDGINTON,ADMINISTRATOR,10/17/2025
1441284,045441,,1,07/01/2024,06/30/2025,2,HILLCREST HOME,1111 MAPLEWOOD RD,HARRISON,AR,72601,,,,
1441288,105603,,4,01/01/2024,12/31/2024,2,RIVIERA PALMS REHABILITATION CENTER,926 HABEN BOULEVARD,PALMETTO,FL,34221-4142,,,,
1441289,105624,,4,01/01/2024,12/31/2024,2,BONIFAY NURSING & REHAB CENTER,306 W BROCK AVENUE,BONIFAY,FL,32425-2904,,,,
1441290,105650,,4,01/01/2024,12/31/2024,2,BAYSHORE POINTE NURSING & REHAB CENT,3117 W. GANDY BOULEVARD,TAMPA,FL,33611-2927,,,,
1441291,105703,,4,01/01/2024,12/31/2024,2,ARBOR TRAIL NURSING & REHAB CENTER,611 TURNER CAMP ROAD,INVERNESS,FL,34453-2349,,,,
1441292,105710,,4,01/01/2024,12/31/2024,2,JACKSONVILLE NURSING & REHAB,4134 DUNN AVENUE,JACKSONVILLE,FL,32218-4410,,,,
1441293,105712,,4,01/01/2024,12/31/2024,2,ALHAMBRA HEALTHCARE & REHABILITATION,7501 38TH AVENUE NORTH,ST. PETERSBURG,FL,33710,MICHELE BAIN,MICHELE BAIN,ADMINISTRATOR,05/23/2025
1441294,106144,,2,05/01/2024,09/30/2024,1,APOPKA HEALTH AND REHABILITATION CEN,2001 ALSTON BAY BLVD,APOPKA,FL,32703,,,,
1441297,115615,,1,07/01/2024,06/30/2025,2,BAPTIST VILLAGE  INC.,2650 CARSWELL AVE,WAYCROSS,GA,31503,ARCHIE CLOUGH,ARCHIE CLOUGH,CHIEF FINANCIAL OFFICER,10/03/2025
1441298,145648,,6,01/01/2024,12/31/2024,2,CENTRAL NURSING HOME,2450 N CENTRAL,CHICAGO,IL,62639,MARVIN MERMELSTEIN,MARVIN MERMELSTEIN,PRESIDENT,05/30/2025
1441299,145944,,4,01/01/2024,12/31/2024,2,AURORA SKILLED NURSING FACILITY LLC,400 WEST SULLIVAN ROAD,AURORA,IL,60506,MOTI NINIO,MOTI NINIO,CEO,05/29/2025
1441300,155001,,9,01/01/2024,12/31/2024,2,HOOVERWOOD,7001 HOOVER ROAD,INDIANAPOLIS,IN,46260,,,,
1441301,155241,,13,01/01/2024,12/31/2024,2,FOREST CREEK VILLAGE,525 E. THOMPSON,INDIANAPOLIS,IN,46227,,,,
1441302,155297,,9,01/01/2024,12/31/2024,2,MILLERS HEALTH & REHAB BY MILLERS ME,3530 MONROE STREET,LA PORTE,IN,46350,,,,
1441303,155378,,9,01/01/2024,12/31/2024,2,1101 JC SCHNECK MH DBA SHC PARKWOOD,1001 N. GRANT ST.,LEBANON,IN,46052,,,,
1441304,155621,,9,01/01/2024,12/31/2024,2,RIVER BEND NURSING AND REHAB,3400 STOCKER DRIVE,EVANSVILLE,IN,47720,PAUL OMROD,PAUL OMROD,VP REIMBURSEMENT,05/19/2025
1441305,155805,,9,01/01/2024,12/31/2024,2,ADDISON POINTE HEALTH & REHAB CENTER,780 DICKINSON ROAD,CHESTERTON,IN,46304,DWIGHT OTT,DWIGHT OTT,CFO,05/29/2025
1441306,165345,,2,01/01/2024,12/31/2024,2,PARKRIDGE SPECIALTY CARE,4755 PARKRIDGE AVENUE,DES MOINES,IA,50317,DAVE DIXON,DAVE DIXON,VP/CFO,05/29/2025
1441307,165350,,4,01/01/2024,12/31/2024,2,PINE ACRES REHABILITATION AND CARE C,1501 OFFICE PARK ROAD,WEST DES MOINES,IA,50265,MEIR KAPLAN,MEIR KAPLAN,CEO,05/30/2025
1441312,255140,,4,01/01/2024,12/31/2024,2,THE BLUFFS REHABILITATION AND HEALTH,2850 PORTERS CHAPEL ROAD,VICKSBURG,MS,39180,,,,
1441313,255148,,4,01/01/2024,12/31/2024,2,NEXION HEALTH AT CLINTON  INC,102 WOODCHASE PARK DR,CLINTON,MS,39056,,,,
1441314,255154,,4,01/01/2024,12/31/2024,2,NEXION HEALTH AT GREENWOOD  INC.,902 SGT. JOHN A. PITTMAN DRIVE,GREENWOOD,MS,38930,,,,
1441315,255226,,4,01/01/2024,12/31/2024,2,NEXION HEALTH AT NATCHEZ  INC,344 ARLINGTON AVENUE,NATCHEZ,MS,39120,,,,
1441316,255229,,4,01/01/2024,12/31/2024,2,NEXION HEALTH AT HOLLY SPRINGS  INC,1315 HWY. 4 EAST,HOLLY SPRING,MS,38635,,,,
1441317,255311,,4,01/01/2024,12/31/2024,2,NEXION HEALTH AT BYHALIA  INC,111 CHASE STREET,BYHALIA,MS,38611,,,,
1441318,265140,,5,01/01/2024,12/31/2024,2,MARYMOUNT MANOR,313 AUGUSTINE ROAD,EUREKA,MO,63025,GREG SPENCE,GREG SPENCE,CFO,05/28/2025
1441320,265246,,4,01/01/2024,12/31/2024,2,SHADY OAKS HEALTHCARE CENTER,335 BUSINESS ROUTE 63,THAYER,MO,65791-7748,,,,
1441321,265351,,6,01/01/2024,12/31/2024,2,LANSDOWNE VILLAGE,4624 LANSDOWNE AVENUE,SAINT LOUIS,MO,63116,,,,
1441322,265368,,6,01/01/2024,12/31/2024,2,ROCK POINT NURSING CENTER LLC,8477 NORTH STREET,BIRCH TREE,MO,65438,,,,
1441323,265377,,4,01/01/2024,12/31/2024,2,JEFFERSON HEALTH CARE,615 SW OLDHAM PARKWAY,LEES SUMMIT,MO,64081-2602,,,,
1441324,265409,,4,01/01/2024,12/31/2024,2,GIDEON CARE CENTER,300 LUNBECK,GIDEON,MO,63848,,,,
1441325,265416,,5,01/01/2024,12/31/2024,2,CLARKS MOUNTAIN NURSING CENTER,2100 BARNES,PIEDMONT,MO,63957,KYLE SCHADE,KYLE SCHADE,CFO,05/27/2025
1441326,265427,,6,01/01/2024,12/31/2024,2,OAK PARK CARE CENTER,6637 BERTHOLD AVENUE,SAINT LOUIS,MO,63139,,,,
1441327,265438,,4,01/01/2024,12/31/2024,2,JACKSON MANOR NURSING HOME,710 BROAD RIDGE,JACKSON,MO,63755,,,,
1441333,265718,,9,04/01/2024,03/31/2025,2,GOLDEN AGE NURSING HOME,12498 SE HWY 116,BRAYMER,MO,64624,TAMMY MURDOCK,TAMMY MURDOCK,ADMINISTRATION,09/12/2025
1441334,265884,,6,01/01/2024,12/31/2024,2,SUPERIOR MANOR OF FESTUS LLC,12827 STATE ROAD HIGHWAY TT,FESTUS,MO,63028,,,,
1441339,345013,,4,10/01/2023,09/30/2024,2,PEAK RESOURCES - CHARLOTTE,3223 CENTRAL AVE,CHARLOTTE,NC,28205,BRIAN HILL,BRIAN HILL,PRESIDENT,02/28/2025
1441340,345026,,4,10/01/2023,09/30/2024,2,LIBERTY COMMONS NURSING AND REHABILI,2049 MOORE ROAD,MATTHEWS,NC,28105,JOE CALCUTT,JOE CALCUTT,CFO,02/07/2025
1441341,345113,,4,10/01/2023,09/30/2024,2,WILLOW CREEK NURSING & REHAB CTR,2401 WAYNE MEMORIAL DRIVE,GOLDSBORO,NC,27534,GALE BOICE,GALE BOICE,CFO,02/20/2025
1441342,345185,,5,10/01/2023,09/30/2024,2,PREMIER LIVING & REHAB CENTER,106 CAMERON STREET,LAKE WACCAMAW,NC,28450,,,,
1441345,395587,,6,07/01/2024,06/30/2025,1,MEADOWS NURSING CENTER,55 WEST CENTER HILL RD,DALLAS,PA,18612,LISA ZAMBER,LISA ZAMBER,CFO,10/16/2025
1441355,465069,,11,07/01/2024,06/30/2025,1,WASHINGTON HEIGHTS HEALTHCARE  INC.,375 EAST 5350 SOUTH,OGDEN,UT,84405,LEONARD SOUTHWICK,LEONARD SOUTHWICK,ADMINISTRATOR,10/17/2025
1441357,465109,,11,07/01/2024,06/30/2025,1,OLYMPUS HEALTH  INC.,4782 SOUTH HOLLADAY BOULEVARD,SALT LAKE CITY,UT,84117-5464,MATTHEW CHURCH,MATTHEW CHURCH,ADMINISTRATOR,10/17/2025
1441360,495247,,4,04/01/2024,03/31/2025,2,NANSEMOND POINTE REHABILITATION & NU,200 WEST CONSTANCE ROAD,SUFFOLK,VA,23434,,,,
1441363,675111,,11,07/01/2024,06/30/2025,1,SAVOY HEALTHCARE  INC.,2135 NORTH DENTON DRIVE,CARROLLTON,TX,75006,ALEX EATON,ALEX EATON,ADMINISTRATOR,10/17/2025
1441364,675272,,11,07/01/2024,06/30/2025,1,TOWN EAST HEALTHCARE  INC.,2231 HIGHWAY 80 E,MESQUITE,TX,75150-5510,HUNTER FUNKHOUSER,HUNTER FUNKHOUSER,ADMINISTRATOR,10/08/2025
1441368,675972,,11,07/01/2024,06/30/2025,1,CARROLLTON HEIGHTS HEALTHCARE  INC.,1618 KIRBY ROAD,CARROLLTON,TX,75006,TANNER BLISS,TANNER BLISS,ADMINISTRATOR,10/17/2025
1441375,676426,,11,07/01/2024,06/30/2025,1,NB BROWN ROCK HEALTHCARE  INC.,4240 GOLDEN TRIANGLE BOULEVARD,FORT WORTH,TX,76244,TERESA KENNEDY,TERESA KENNEDY,ADMINISTRATOR,10/20/2025
1441376,676482,,11,01/01/2024,09/30/2024,2,CYPRESS POINTE HEALTH & WELLNESS,8561 EASTON COMMONS DR.,HOUSTON,TX,77095,TROY LANGSDALE,TROY LANGSDALE,CEO,01/23/2025
1441378,065370,,6,06/01/2024,05/31/2025,1,LIFE CARE CENTER OF LITTLETON,1500 WEST MINERAL AVENUE,LITTLETON,CO,80120,KEITH GOSS,KEITH GOSS,SENIOR VP OF REIMBURSEMENT,10/17/2025
1441379,105176,,2,01/01/2024,12/31/2024,2,WINTER HAVEN HEALTH AND REHABILITATI,202 AVENUE O NORTH EAST,WINTER HAVEN,FL,33881,,,,
1441380,105395,,5,01/01/2024,12/31/2024,2,WESTWOOD OPERATIONS LLC,1001 MAR WALT DR,FT WALTON BEACH,FL,32547,LYNNE G PLACE,LYNNE G PLACE,VP OF FINANCE,05/21/2025
1441393,145518,,4,10/01/2023,09/30/2024,2,MAR-KA NURSING HOME,210 SOUTH 10TH STREET,MASCOUTAH,IL,62258,,,,
1441395,145621,,6,01/01/2024,12/31/2024,2,PAVILION OF WAUKEGAN,2217 WASHINGTON ST,WAUKEGAN,IL,60085,AARON TOPPER,AARON TOPPER,PRESIDENT,05/13/2025
1441396,145678,,4,01/01/2024,12/31/2024,2,BELLA TERRA SCHAUMBURG,675 S. ROSELLE RD.,SCHAUMBURG,IL,60193,MOTI NINIO,MOTI NINIO,CEO,05/29/2025
1441397,146033,,9,12/01/2023,11/30/2024,2,THE ELMS,1212 MADELYN AVENUE,MACOMB,IL,61455,,,,
1441398,146143,,6,01/01/2024,12/31/2024,2,IGNITE MEDICAL HANOVER PARK  LLC,2000 W. LAKE STREET,HANOVER PARK,IL,60133,MARC ROSE,MARC ROSE,CFO,05/21/2025
1441399,155100,,9,01/01/2024,12/31/2024,2,MAJESTIC CARE OF BEDFORD,2111 NORTON LANE,BEDFORD,IN,47421,,,,
1441400,155777,,4,01/01/2024,12/31/2024,2,CREASY SPRINGS HEALTH CAMPUS,1750 S. CREASY LANE,LAFAYETTE,IN,47905-4911,MATTHEW DUDDY,MATTHEW DUDDY,VP-REIMBURSEMENT,05/08/2025
1441401,155783,,4,01/01/2024,12/31/2024,2,GREENLEAF HEALTH CAMPUS,1201 EAST BEARDSLEY AVENUE,ELKHART,IN,46514-3574,MATTHEW DUDDY,MATTHEW DUDDY,VP-REIMBURSEMENT,05/09/2025
1441402,165436,,4,01/01/2024,12/31/2024,2,IVY AT DAVENPORT,800 E. RUSHOLME ST.,DAVENPORT,IA,52803,CHAIM HYMAN,CHAIM HYMAN,CEO,05/27/2025
1441403,175348,,6,01/01/2024,12/31/2024,2,HILLTOP LODGE HEALTH AMD REHAB,815 NORTH INDEPENDENCE,BELOIT,KS,67420,ZISH MARGULIES,ZISH MARGULIES,CEO,05/29/2025
1441404,185003,,2,01/01/2024,12/31/2024,2,LAUREL HEIGHTS HOME FOR THE ELDERLY,208 WEST 12TH STREET,LONDON,KY,40743,,,,
1441405,185169,,5,01/01/2024,12/31/2024,2,4036 JEFFERSON MANOR REHAB & WELLNES,1801 LYNN WAY,LOUISVILLE,KY,40222,,,,
1441406,185220,,5,01/01/2024,12/31/2024,2,NICHOLASVILLE NURSING AND REHABILITA,100 SPARKS AVE,NICHOLASVILLE,KY,40356,,,,
1441407,185276,,2,01/01/2024,12/31/2024,2,LORETTO LIVING CENTER,515 NERINX ROAD,NERINX,KY,40049,MICHELLE ESSEX,MICHELLE ESSEX,ADMINISTRATOR,04/29/2025
1441408,185282,,5,01/01/2024,12/31/2024,2,SOUTH SHORE NURSING AND REHABILITATI,405 SM ROBERTSON DRIVE,SOUTH SHORE,KY,41175,,,,
1441409,185378,,5,09/01/2024,12/31/2024,2,MAPLE GROVE SENIOR LIVING LLC,US 60,SHELBYVILLE,KY,40066,JODI SHEPHERD,JODI SHEPHERD,VP OF ACCOUNTING,09/26/2025
1441410,185423,,13,03/01/2024,02/28/2025,2,EDGEWOOD ESTATES,195 BERRYMAN ROAD,FRENCHBURG,KY,40322,RICK STILTNER,RICK STILTNER,CHAIRMAN,07/25/2025
1441412,215142,,5,01/01/2024,12/31/2024,2,CHESAPEAKE SHORES NURSING CENTER,21412 GREAT MILLS ROAD,LEXINGTON PARK,MD,20653-1203,MOSHE MAYER,MOSHE MAYER,MANAGER,05/29/2025
1441413,215315,,4,01/01/2024,12/31/2024,2,AUTUMN LAKE HEALTHCARE AT OAK MANOR,3415 GREENCASTLE RD,BURTONSVILLE,MD,20866,MARK SCHWARTZ,MARK SCHWARTZ,CHIEF OPERATING OFFICER,05/29/2025
1441415,235428,,5,05/01/2024,04/30/2025,2,OPTALIS DEARBORN HEIGHTS,26001 FORD ROAD,DEARBORN HEIGHTS,MI,48127,ROBERT SHARON,ROBERT SHARON,CHIEF FINANCIAL OFFICER,09/22/2025
1441416,235439,,5,05/01/2024,04/30/2025,2,OPTALIS ALLEN PARK,9150 ALLEN ROAD,ALLEN PARK,MI,48101,ROBERT SHARON,ROBERT SHARON,CHIEF FINANCIAL OFFICER,09/23/2025
1441422,265839,,5,01/01/2024,12/31/2024,2,MOUNT CARMEL COMMUNITIES OFALLON,206 NORTH MAIN,OFALLON,MO,63366,CHRIS BROWN,CHRIS BROWN,EXECUTIVE DIRECTOR/CEO,06/02/2025
1441424,295076,,5,06/01/2024,05/31/2025,1,LIFE CARE CENTER OF SOUTH LAS VEGAS,2325 EAST HARMON AVENUE,LAS VEGAS,NV,89119,KEITH GOSS,KEITH GOSS,SENIOR VP OF REIMBURSEMENT,10/17/2025
1441426,335139,,5,01/01/2024,12/31/2024,2,FOREST HILLS NURSING HOME  INC.,71-44 YELLOWSTONE BLVD,FOREST HILLS,NY,11375,ELLIE POLLAK,ELLIE POLLAK,CFO,05/09/2025
1441427,335464,,2,01/01/2024,12/31/2024,2,NEWBURGH OPERATIONS  LLC,172 MEADOW HILL,NEWBURGH,NY,12550,ALAN SCHLANGER,ALAN SCHLANGER,CONTROLLER,05/07/2025
1441428,335682,,5,01/01/2024,12/31/2024,2,HENDON GARDEN CENTER  LLC,17-11 BROOKHAVE AVE,FAR ROCKAWAY,NY,11691,MICHAEL MELNICKE,MICHAEL MELNICKE,MANAGING MEMBER,05/09/2025
1441429,345048,,6,10/01/2023,09/30/2024,5,REGENCY CARE OF BLACK MOUNTAIN LLC,611 OLD HWY 70E,BLACK MOUNTAIN,NC,28711,,,,
1441430,345163,,4,07/01/2024,06/30/2025,1,GLENBRIDGE HEALTH AND REHABILITATION,211 MILTON BROWN HEIRS ROAD,BOONE,NC,28607,MATIS GRANEK,MATIS GRANEK,DIRECTOR OF FINANCE,10/21/2025
1441431,345233,,4,07/01/2024,06/30/2025,1,DEER PARK HEALTH AND REHABILITATION,306 DEER PARK ROAD,NEBO,NC,28761,MATIS GRANEK,MATIS GRANEK,DIRECTOR OF FINANCE,10/21/2025
1441432,345305,,4,07/01/2024,06/30/2025,1,SMOKY RIDGE HEALTH AND REHABILITATIO,310 PENSACOLA ROAD,BURNSVILLE,NC,28714,MATIS GRANEK,MATIS GRANEK,DIRECTOR OF FINANCE,10/21/2025
1441433,345365,,5,01/01/2024,12/31/2024,2,6105 SIGNATURE HEALTHCARE OF KINSTON,907 CUNNINGHAM ROAD,KINSTON,NC,28501-1825,,,,
1441434,345432,,1,07/01/2024,06/30/2025,1,ASHEVILLE HEALTH AND REHABILITATION,213 RICHMOND HILL DRIVE,ASHEVILLE,NC,29906,MATIS GRANEK,MATIS GRANEK,DIRECTOR OF FINANCE,10/21/2025
1441435,365178,,4,06/01/2024,05/31/2025,1,KENWOOD HEALTHCARE CENTER,7450 KELLER ROAD,CINCINNATI,OH,45243,,,,
1441436,365424,,4,06/01/2024,05/31/2025,1,SOUTHBROOK HEALTHCARE CENTER,2299 S YELLOW SPRINGS ST,SPRINGFIELD,OH,45506,,,,
1441437,365450,,4,01/01/2024,12/31/2024,2,ARBORS AT POMEROY,36759 ROCKSPRINGS ROAD,POMEROY,OH,45769,STACEY ROGERS,STACEY ROGERS,CFO,05/08/2025
1441438,365562,,4,06/01/2024,05/31/2025,1,MADEIRA HEALTHCARE,6940 STEIGLER LN,CINCINNATI,OH,45243,,,,
1441440,365694,,5,01/01/2024,12/31/2024,2,3104 SIGNATURE HEALTHCARE OF CHILLIC,60 MARIETTA ROAD,CHILLICOTHE,OH,45601-9433,,,,
1441441,365718,,4,01/01/2024,12/31/2024,2,ARBORS AT STREETSBORO,1645 MAPLE WOOD DRIVE,STREETSBORO,OH,44241,STACEY ROGERS,STACEY ROGERS,CFO,05/08/2025
1441445,366389,,1,06/01/2024,05/31/2025,1,FOREST HILLS HEALTHCARE,8700 MORAN ROAD,CINCINNATI,OH,45244,,,,
1441448,385222,,4,01/01/2024,12/31/2024,2,COLUMBIA RIVER CARE,75 SHORE DRIVE,ST HELENS,OR,97051,CHAIM WOLMARK,CHAIM WOLMARK,CEO,05/21/2025
1441451,435127,,2,05/01/2024,04/30/2025,2,DOW RUMMEL VILLAGE,1321 W DOW RUMMEL ST,SIOUX FALLS,SD,57104-7808,,,,
1441455,505033,,2,06/01/2024,05/31/2025,1,ROCKWOOD SOUTH,2903 EAST 25TH AVENUE,SPOKANE,WA,99223,CHARLES WELLS,CHARLES WELLS,CFO,10/22/2025
1441456,515130,,4,01/01/2024,12/31/2024,2,FOX NURSING HOME,125 FOX LANE,CHESTER,WV,26034,SCOTT FOX,SCOTT FOX,CEO,05/29/2025
1441457,535031,,6,01/01/2024,12/31/2024,2,WIND RIVER REHABILITATION,1002 FOREST DRIVE,RIVERTON,WY,82501,SHIMON SPIELMAN,SHIMON SPIELMAN,CHIEF FINANCIAL OFFICER,05/22/2025
1441458,535036,,6,01/01/2024,12/31/2024,2,RAWLINS REHABILITATION AND WELLNESS,542 16TH STREET,RAWLINS,WY,82301,SHIMON SPIELMAN,SHIMON SPIELMAN,CHIEF FINANCIAL OFFICER,05/22/2025
1441459,555726,,5,05/01/2024,04/30/2025,2,COUNTRY VILLA MAR VISTA,3966 MARCASEL AVENUE,LOS ANGELES,CA,90066,SHUN TONG,SHUN TONG,VICE PRESIDENT OF REIMBURSEMENT,09/23/2025
1441460,555855,,2,07/01/2024,06/30/2025,2,BAYWOOD COURT HEALTH CENTER,21966 DOLORES STREET,CASTRO VALLEY,CA,94546,DIPA GUPTA,DIPA GUPTA,HEALTH CENTER ADMINISTRATOR,09/23/2025
1441461,675220,,11,10/01/2023,09/30/2024,4,AVALON PLACE KIRBYVILLE,700 N HERNDON,KIRBYVILLE,TX,75956,,CHRIS EAMIGUEL,CFO,
1441463,045191,,6,08/02/2024,12/31/2024,1,LAKE FOREST SENIOR LIVING AT HOT SPR,121 CORTEZ RD,HOT SPRINGS,AR,71909-6101,WARREN LITMAN,WARREN LITMAN,CFO,10/16/2025
1441464,055206,,5,05/01/2024,04/30/2025,2,COUNTRY VILLA PLAZA HC,1209 HEMLOCK WAY,SANTA ANA,CA,92707,SHUN TONG,SHUN TONG,VICE PRESIDENT OF REIMBURSEMENT,09/23/2025
1441465,075208,,4,10/01/2023,09/30/2024,2,NEW MILFORD CROSSING  LLC,19 POPLAR STREET,NEW MILFORD,CT,06776,THOMAS GILMARTIN,THOMAS GILMARTIN,CFO,02/25/2025
1441466,105117,,2,01/01/2024,12/31/2024,2,SOUTH HERITAGE HEALTH AND REHABILITA,718 22ND AVENUE SOUTH,ST. PETERSBURG,FL,33705,,,,
1441467,105387,,4,01/01/2024,12/31/2024,2,AMBASSADOR HEALTHCARE AT COLLEGE PAR,13755 GOLF CLUB PKWY,FORT MYERS,FL,33919,,,,
1441470,105548,,4,01/01/2024,12/31/2024,2,MOULTRIE CREEK NURSING & REHAB,200 MARINER HEALTH WAY,ST. AUGUSTINE,FL,32086-7226,,,,
1441472,105735,,4,01/01/2024,12/31/2024,2,ORANGE CITY NURSING & REHAB,2810 ENTERPRISE ROAD,DEBARY,FL,32713-2794,,,,
1441473,105737,,4,01/01/2024,12/31/2024,2,MACCLENNY NURSING & REHAB,755 SOUTH 5TH STREET,MACCLENNY,FL,32063-2685,,,,
1441474,145839,,4,01/01/2024,12/31/2024,2,PARK RIDGE HEALTHCARE CENTER LLC,665 BUSSE HIGHWAY,PARK RIDGE,IL,60068,LISA ULBERT,LISA ULBERT,CHIEF EXECUTIVE OFFICER,05/25/2025
1441475,145974,,2,01/01/2024,12/31/2024,2,NORWOOD CROSSING ASSOCIATION,6016 NORTH NINA AVE,CHICAGO,IL,60631,RICHARD STEFFENS,RICHARD STEFFENS,CHIEF FINANCIAL OFFICER,05/19/2025
1441476,145999,,4,01/01/2024,12/31/2024,2,APERION CARE NILES LLC,6601 W. TOUHY,NILES,IL,60714,LISA ULBERT,LISA ULBERT,CHIEF EXECUTIVE OFFICER,05/25/2025
1441477,146048,,4,01/01/2024,12/31/2024,2,TAYLORVILLE SKILLED NURSING AND REHA,800 MCADAM DRIVE,TAYLORVILLE,IL,62568,,,,
